"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"5386","00007","건영마트","3100000","노원구","114","기타식품판매업","11401","기타식품판매업","김남원","10","안심마트","2010-12-01","Y","Y","","37.639109146940676","127.06491644642774","02-977-9339","258 (중계동)","1135031100051106","서울특별시 노원구 섬밭로","3100000114200800007","2014-01-15 14:30:04.0","2014-01-15 14:30:04.0","","84","Y"
"5385","00187","농협하나로마트월계점","3100000","노원구","114","기타식품판매업","11401","기타식품판매업","임갑묵","10","안심마트","2010-12-01","Y","Y","","37.62465249815143","127.06711959354432","02-974-7503","111 (월계동 13번지 지층1호)","1135031090061102","서울특별시 노원구 마들로","3100000114199800187","2014-01-15 14:29:39.0","2014-01-15 14:29:39.0","","19980059633","Y"
"5384","00229","롯데쇼핑(주)롯데수퍼상계11점","3100000","노원구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2010-12-01","Y","Y","","37.66567418223968","127.05705107716491","02-934-1153","1541 (상계동 651 지층)","1135030000011105","서울특별시 노원구 동일로","3100000114199600229","2014-01-15 14:29:05.0","2014-01-15 14:29:05.0","","19960059333","Y"
"5383","00233","(주)농협유통상계점","3100000","노원구","114","기타식품판매업","11401","기타식품판매업","이양재","10","안심마트","2011-11-28","Y","Y","","37.666210775629835","127.05785394437126","02-937-0291","1542 지하17호 (상계동 상계동 649 주공12단지상가 지하17호)","1135030000011105","서울특별시 노원구 동일로","3100000114199600233","2014-01-15 14:28:01.0","2014-01-15 14:28:01.0","","13","Y"
"5382","00236","M-mart","3100000","노원구","114","기타식품판매업","11401","기타식품판매업","허성구","10","안심마트","2010-12-01","Y","N","","37.65944434718925","127.06153421811503","02-934-2001","74 (상계동)","1135041302771105","서울특별시 노원구 상계로1길","3100000114199600236","2014-01-15 14:24:56.0","2014-01-15 14:24:56.0","","17","N"
"5381","00006","롯데쇼핑(주)롯데슈퍼수락점","3100000","노원구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2012-06-29","Y","Y","","37.67417686766482","127.05486306413023","02-931-9555","1633 1층 (상계동 1049-71 1층)","1135030000011105","서울특별시 노원구 동일로","3100000114200700006","2014-01-15 14:24:19.0","2014-01-15 14:24:19.0","","20070059674","Y"
"5380","00003","(주)에브리데이리테일 공릉동점","3100000","노원구","114","기타식품판매업","11401","기타식품판매업","이태경","10","안심마트","2010-12-01","Y","Y","","37.62082536615691","127.08363579441885","02-948-6767","67 (공릉동 대덕프라자 지층 101102호(공릉동 89-1))","1135041300671103","서울특별시 노원구 노원로1길","3100000114200900003","2014-01-15 14:23:47.0","2014-01-15 14:23:47.0","","20090059097","Y"
"5379","00002","롯데쇼핑(주)롯데슈퍼공릉점","3100000","노원구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2010-12-01","Y","Y","","37.6226193961862","127.0794874052305","02-978-3552","144 (공릉동 238-53)","1135030050501103","서울특별시 노원구 공릉로","3100000114200700002","2014-01-15 14:23:11.0","2014-01-15 14:23:11.0","","20070059257","Y"
"5378","00001","롯데쇼핑(주)롯데슈퍼 시흥점","3170000","금천구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2009-12-01","Y","Y","","37.45044111687359","126.90948405908027","02-802-5601","720 지하1층 (시흥동 에벤에셀프라자)","1154530000241103","서울특별시 금천구 금하로","3170000114200900001","2014-01-15 14:22:27.0","2014-01-15 14:22:27.0","","20090084475","Y"
"5377","00495","수협바다마트신도림점","3160000","구로구","114","기타식품판매업","11401","기타식품판매업","김대춘","10","안심마트","2010-12-01","Y","Y","","37.50913344531576","126.88529055269895","02-2632-4922","643 (신도림동신도림동아2차아파트상가 103104호)","1153030000281101","서울특별시 구로구 경인로","3160000114200000495","2014-01-15 14:21:47.0","2014-01-15 14:21:47.0","","구로기타-14","Y"
"5376","00348","개봉역프라자","3160000","구로구","114","기타식품판매업","11401","기타식품판매업","김충섭","10","안심마트","2012-06-29","Y","Y","","37.49460213578094","126.85877031324892","02-2611-3300","47 (개봉동개봉전철역사 4층)","1153041480981107","서울특별시 구로구 경인로40길","3160000114199900348","2014-01-15 14:21:19.0","2014-01-15 14:21:19.0","","구로기타-12","Y"
"5375","00003","(주)에브리데이리테일 개봉동점","3160000","구로구","114","기타식품판매업","11401","기타식품판매업","이태경","10","안심마트","2012-06-29","Y","Y","","37.491785285255844","126.85407160803538","02-2684-2013","34 (개봉동)","1153041480351107","서울특별시 구로구 개봉로17길","3160000114200800003","2014-01-15 14:20:43.0","2014-01-15 14:20:43.0","","20080080729","Y"
"5374","00004","중앙농협하나로마트","3040000","광진구","114","기타식품판매업","11401","기타식품판매업","손형희","10","안심마트","2010-12-01","Y","Y","","37.531913636448046","127.08078942596744","02-3437-9150","639 (자양동)","1121531030101105","서울특별시 광진구 뚝섬로","3040000114200500004","2014-01-15 14:20:09.0","2014-01-15 14:20:09.0","","17","Y"
"5373","00001","하이웨이 마트","3040000","광진구","114","기타식품판매업","11401","기타식품판매업","유판석","10","안심마트","2012-10-31","Y","Y","","37.54461360110465","127.08662392238797","02-453-5947","516 (구의동하이웨이 마트 (지하1 지상1))","1121530050241103","서울특별시 광진구 광나루로","3040000114200900001","2014-01-15 14:19:39.0","2014-01-15 14:19:39.0","","26","Y"
"5372","00005","롯데쇼핑(주)롯데슈퍼 구의점","3040000","광진구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2009-12-01","Y","Y","","37.53851130705458","127.0923376114694","02-458-8500","450 (구의동(나동 1층))","1121530000021103","서울특별시 광진구 아차산로","3040000114200600005","2014-01-15 14:19:08.0","2014-01-15 14:19:08.0","","20060039601","Y"
"5371","00001","(주)에브리데이리테일봉천동점","3200000","관악구","114","기타식품판매업","11401","기타식품판매업","이태경","10","안심마트","2010-12-01","Y","Y","","37.48628534229935","126.94119962866276","","51 (봉천동 107~113 119~121호)","1162031200091101","서울특별시 관악구 은천로","3200000114201200001","2014-01-15 14:17:56.0","2014-01-15 14:17:56.0","","20120094229","Y"
"5370","00003","(주)지에스리테일낙성대점","3200000","관악구","114","기타식품판매업","11401","기타식품판매업","허승조","10","안심마트","2010-12-01","Y","Y","","37.47694114137824","126.96123122638941","02-2039-8215","576 (봉천동동아타운아파트상가1층 101호)","1162030050831101","서울특별시 관악구 봉천로","3200000114200900003","2014-01-15 14:16:17.0","2014-01-15 14:16:17.0","","43","Y"
"5369","00001","롯데쇼핑(주)롯데슈퍼 남현점","3200000","관악구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2010-12-01","Y","Y","","37.47613473939634","126.97907150834513","02-522-5603","2074 (남현동지하1층지상1층)","1162020000031103","서울특별시 관악구 남부순환로","3200000114201000001","2014-01-15 14:14:32.0","2014-01-15 14:14:32.0","","20100094201","Y"
"5368","00008","롯데쇼핑(주) 롯데슈퍼 염창점","3150000","강서구","114","기타식품판매업","11401","기타식품판매업","신헌","10","안심마트","2010-12-01","Y","N","","37.555556619578475","126.87131720413455","02-2290-5735","99 (염창동)","1150041454221101","서울특별시 강서구 양천로67길","3150000114200900008","2014-01-15 14:13:57.0","2014-01-15 14:13:57.0","","강서기타-1072","N"
"5367","00001","롯데쇼핑(주)롯데슈퍼염창2점","3150000","강서구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2011-11-01","Y","Y","","37.55165765782854","126.8685490395614","02-3663-7763","101 (염창동하늘바람빌딩1층)","1150041452081101","서울특별시 강서구 공항대로59다길","3150000114200500001","2014-01-15 14:13:22.0","2014-01-15 14:13:22.0","","강서기타1046","Y"
"5366","00002","롯데쇼핑(주) 롯데슈퍼 개화산점","3150000","강서구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2010-12-01","Y","Y","","37.57199800549103","126.80770318175946","02-2666-4500","15 (방화동)","1150041454241109","서울특별시 강서구 양천로6길","3150000114200500002","2014-01-15 14:12:54.0","2014-01-15 14:12:54.0","","강서기타1047","Y"
"5365","00004","롯데쇼핑(주) 롯데슈퍼방화점","3150000","강서구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2010-12-01","Y","Y","","37.57106736892167","126.82093602070883","02-2664-8484","83 (방화동외2필지 (1층))","1150041453321109","서울특별시 강서구 방화대로34길","3150000114200800004","2014-01-15 14:12:10.0","2014-01-15 14:12:10.0","","강서기타1061","Y"
"5364","00001","롯데쇼핑(주) 롯데슈퍼 우장산점","3150000","강서구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2011-11-01","Y","Y","","37.549598622551855","126.83594319722292","02-2663-8989","267 (내발산동송화쇼핑센타 지하1층)","1150031150011106","서울특별시 강서구 강서로","3150000114200900001","2014-01-15 14:11:34.0","2014-01-15 14:11:34.0","","강서기타1065","Y"
"5363","00692","롯데쇼핑(주)롯데수퍼내발산점","3150000","강서구","114","기타식품판매업","","","조병무","10","안심마트","2012-12-10","N","Y","","37.557079849720246","126.83808166252628","02-410-7355","348 우장산 힐스테이트상가 지하1층","1150031150011106","서울특별시 강서구 강서로","3150000114199600692","2014-01-15 14:10:29.0","2014-01-15 14:10:29.0","","15000320201002","Y"
"5362","00005","(주)지에스리테일 발산점","3150000","강서구","114","기타식품판매업","11401","기타식품판매업","허승조","10","안심마트","2010-05-01","Y","Y","","37.557079849720246","126.83808166252628","02-2006-2358","348 (내발산동우장산 힐스테이트상가 지하1층)","1150031150011106","서울특별시 강서구 강서로","3150000114200900005","2014-01-15 14:08:15.0","2014-01-15 14:08:15.0","","강서기타1069","Y"
"5361","00695","(주)에브리데이리테일 가양동점","3150000","강서구","114","기타식품판매업","11401","기타식품판매업","심재일","10","안심마트","2014-10-10","Y","N","","37.5670953597622","126.85473526519868","02-440-0783","121 (가양동대림경동(아)상가 지층)","1150031150131104","서울특별시 강서구 허준로","3150000114199600695","2014-01-15 14:07:37.0","2014-01-15 14:07:37.0","","강서기타1007","N"
"5360","00290","(주)지에스리테일","3080000","강북구","114","기타식품판매업","11401","기타식품판매업","허승조","10","안심마트","2011-11-01","Y","Y","","0","0","02-988-5103","176 (번동)","1130530000041102","서울특별시 강북구 덕릉로","3080000114199900290","2014-01-15 14:06:51.0","2014-01-15 14:06:51.0","","강북기타11","Y"
"5359","00368","(주)에브리데이리테일 번동점","3080000","강북구","114","기타식품판매업","11401","기타식품판매업","이태경","10","안심마트","2012-12-10","Y","Y","","37.628138944020165","127.04020204354019","02-985-9500","18 (번동)","1130541244441102","서울특별시 강북구 오현로32길","3080000114200000368","2014-01-15 14:04:45.0","2014-01-15 14:04:45.0","","20010053012","Y"
"5358","00002","롯데쇼핑(주)미아점","3080000","강북구","114","기타식품판매업","11401","기타식품판매업","이원준","10","안심마트","2012-06-29","Y","Y","","37.614594597788844","127.03051756573627","02-944-2500","62 (미아동롯데백화점미아점지하2층)","1130530050391101","서울특별시 강북구 도봉로","3080000114200600002","2014-01-15 14:04:09.0","2014-01-15 14:04:09.0","","20060053647","Y"
"5357","00002","(주)농협유통 미아점","3080000","강북구","114","기타식품판매업","11401","기타식품판매업","김미경","10","안심마트","2012-06-29","Y","Y","","37.621565611474054","127.02650147094584","02-980-5670","18 (미아동 성북프라자 1층)","1130541240971101","서울특별시 강북구 도봉로33길","3080000114200900002","2014-01-15 14:03:38.0","2014-01-15 14:03:38.0","","20090053490","Y"
"5356","00001","(주)지에스리테일 GS슈퍼 강북미아점","3080000","강북구","114","기타식품판매업","11401","기타식품판매업","허승조","10","안심마트","2014-10-10","Y","N","","37.617977533037866","127.01893389045942","02-6933-8701","35-21 (미아동지하1층)","1130541242301101","서울특별시 강북구 삼양로27길","3080000114201000001","2014-01-15 14:03:12.0","2014-01-15 14:03:12.0","","2010-00001","N"
"5355","00001","(주)에브리데이 리테일 미아동점","3080000","강북구","114","기타식품판매업","11401","기타식품판매업","심재일","10","안심마트","2014-10-10","Y","N","","37.62275840468229","127.02700483679551","02-3281-3651","157 (미아동 두원프라자 112호)","1130530050391101","서울특별시 강북구 도봉로","3080000114200900001","2014-01-15 14:01:57.0","2014-01-15 14:01:57.0","","강북기타28","N"
